date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:04	54806/54806	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:17:06%20GMT	https://hypixel.net/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/index.html	(from )
19:20:04	0/0	---M--	404	error ('Not%20Found')	unknown/unknown	date:Tue,%2020%20Sep%202022%2023:20:03%20GMT	https://hypixel.net/robots.txt		(from )
19:20:05	4690/4690	---M-Z	200	added ('OK')	application/javascript	etag:%22d5be0f43dde39cdd8bb41cf62a966df2%22	https://hypixel.net/cdn-cgi/apps/head/rsjQeg9CKMkfLDB8kU7GG-F1JRE.js	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/cdn-cgi/apps/head/rsjQeg9CKMkfLDB8kU7GG-F1JRE.js	(from https://hypixel.net/)
19:20:05	1392/1392	---M--	200	added ('OK')	image/png	etag:%225c308a5e-592%22	https://hypixel.net/favicon-32x32.png	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/favicon-32x32.png	(from https://hypixel.net/)
19:20:05	578/578	---M--	200	added ('OK')	image/png	etag:%225c308a5e-242%22	https://hypixel.net/favicon-16x16.png	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/favicon-16x16.png	(from https://hypixel.net/)
19:20:05	168768/168768	---M--	200	added ('OK')	font/woff2	etag:%2260f3c7d1-29340%22	https://hypixel.net/styles/fonts/fa/fa-regular-400.woff2?_v=5.15.3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/fonts/fa/fa-regular-400fcba.woff2	(from https://hypixel.net/)
19:20:05	136824/136824	---M--	200	added ('OK')	font/woff2	etag:%2260f3c7d1-21678%22	https://hypixel.net/styles/fonts/fa/fa-solid-900.woff2?_v=5.15.3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/fonts/fa/fa-solid-900fcba.woff2	(from https://hypixel.net/)
19:20:06	76740/76740	---M--	200	added ('OK')	font/woff2	etag:%2260f3c7d1-12bc4%22	https://hypixel.net/styles/fonts/fa/fa-brands-400.woff2?_v=5.15.3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/fonts/fa/fa-brands-400fcba.woff2	(from https://hypixel.net/)
19:20:06	423083/423083	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Sep%202022%2015:25:35%20GMT	https://hypixel.net/css.php?css=public%3Anormalize.css%2Cpublic%3Afa.css%2Cpublic%3Acore.less%2Cpublic%3Aapp.less&s=165&l=1&d=1663687535&k=656105aeb76485459f34efbfe640ea31ad985fab	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/cssae43.css	(from https://hypixel.net/)
19:20:06	55544/55544	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:05%20GMT	https://hypixel.net/?page=2	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/index4658.html	(from https://hypixel.net/)
19:20:06	29949/29949	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Sep%202022%2015:25:35%20GMT	https://hypixel.net/css.php?css=public%3Ahypixel_news_index.less%2Cpublic%3Alightbox.less%2Cpublic%3Anotices.less%2Cpublic%3Aextra.less&s=165&l=1&d=1663687535&k=6e5589513e268996895d8f23ef846284e546ce8f	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/css452c.css	(from https://hypixel.net/)
19:20:06	3264/3264	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261b1eb46-cc0%22	https://hypixel.net/js/xf/preamble.min.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/xf/preamble.min80af.js	(from https://hypixel.net/)
19:20:07	65419/65419	---M--	200	added ('OK')	image/png	etag:%225ff74b9f-17991%22	https://hypixel.net/styles/hypixel-v2/images/header-logo.png	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/hypixel-v2/images/header-logo.png	(from https://hypixel.net/)
19:20:07	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:06%20GMT	https://hypixel.net/games	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/games	(from https://hypixel.net/)
19:20:07	29078/29078	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:06%20GMT	https://hypixel.net/login/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/login/index.html	(from https://hypixel.net/)
19:20:07	26247/26247	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Sep%202022%2023:07:30%20GMT	https://hypixel.net/play/#games	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/play/#games	(from https://hypixel.net/)
19:20:07	32883/32883	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2009:47:53%20GMT	https://hypixel.net/players	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/players.html	(from https://hypixel.net/)
19:20:08	30182/30182	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2009:22:40%20GMT	https://hypixel.net/rules	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/rules.html	(from https://hypixel.net/)
19:20:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2020%20Sep%202022%2023:20:07%20GMT	https://hypixel.net/hypixel-rules	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/hypixel-rules	(from https://hypixel.net/)
19:20:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2020%20Sep%202022%2023:20:07%20GMT	https://hypixel.net/skyblock-rules	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/skyblock-rules	(from https://hypixel.net/)
19:20:08	33645/33645	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:07%20GMT	https://hypixel.net/register/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/register/index.html	(from https://hypixel.net/)
19:20:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2020%20Sep%202022%2023:20:07%20GMT	https://hypixel.net/forum-rules	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/forum-rules	(from https://hypixel.net/)
19:20:08	65846/65846	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2016:14:09%20GMT	https://hypixel.net/terms	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/terms.html	(from https://hypixel.net/)
19:20:09	41209/41209	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2016:30:30%20GMT	https://hypixel.net/privacy	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/privacy.html	(from https://hypixel.net/)
19:20:09	69076/69076	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2009:15:56%20GMT	https://hypixel.net/play/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/play/index.html	(from https://hypixel.net/)
19:20:09	246626/246626	---M--	200	added ('OK')	application/octet-stream	etag:%22fe72f4c225d1222a56b533f9cd503eac%22	https://staticassets.hypixel.net/news/3fc413f6-726a-4a1d-bc3b-6b6365a4ef28.mcv16v4.png	D:/HypixelCopy/CDT%20Full%20Mirror/staticassets.hypixel.net/news/3fc413f6-726a-4a1d-bc3b-6b6365a4ef28.mcv16v4.png	(from https://hypixel.net/)
19:20:09	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:09%20GMT	https://hypixel.net/threads/housing-update-functions-global-stats-inventory-layouts-and-more.5071539/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/housing-update-functions-global-stats-inventory-layouts-and-more.5071539/unread	(from https://hypixel.net/)
19:20:10	15/15	---M--	200	added ('OK')	application/json	date:Tue,%2020%20Sep%202022%2023:07:32%20GMT	https://hypixel.net/proxy.php?link=https%3A%2F%2Fhypixel.net%2Fthreads%2Fin-case-you-missed-it.4904005%2F&hash=5110537b28410a8f1f412a00fc39998d	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/proxyac34.json	(from https://hypixel.net/)
19:20:10	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:09%20GMT	https://hypixel.net/threads/in-case-you-missed-it-2.5091203/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/in-case-you-missed-it-2.5091203/unread	(from https://hypixel.net/)
19:20:10	157792/157792	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:19:44%20GMT	https://hypixel.net/forums/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/forums/index.html	(from https://hypixel.net/)
19:20:10	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:09%20GMT	https://hypixel.net/threads/pixel-party-v1-0-release-to-arcade-games.5101268/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/pixel-party-v1-0-release-to-arcade-games.5101268/unread	(from https://hypixel.net/)
19:20:10	15/15	---M--	200	added ('OK')	application/json	date:Tue,%2020%20Sep%202022%2023:07:33%20GMT	https://hypixel.net/proxy.php?link=https%3A%2F%2Fhypixel.net%2Fthreads%2Fskywars-update-balancing-qol-a-grim-reaper-and-more.5003770%2F&hash=9ad376a6e00cdabe5874d2619e68b627	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/proxy1549.json	(from https://hypixel.net/)
19:20:10	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:10%20GMT	https://hypixel.net/threads/skywars-bug-fixes-qol-balancing-update.5077132/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/skywars-bug-fixes-qol-balancing-update.5077132/unread	(from https://hypixel.net/)
19:20:11	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:10%20GMT	https://hypixel.net/threads/dev-blog-11-optimizing-reports-with-machine-learning.5065246/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/dev-blog-11-optimizing-reports-with-machine-learning.5065246/unread	(from https://hypixel.net/)
19:20:11	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:10%20GMT	https://hypixel.net/whats-new/posts/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/whats-new/posts/index.html	(from https://hypixel.net/)
19:20:11	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:10%20GMT	https://hypixel.net/threads/mini-walls-tournament-results.5072855/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/mini-walls-tournament-results.5072855/unread	(from https://hypixel.net/)
19:20:11	4163/4163	---M--	200	added ('OK')	image/png	etag:%225eddaa82-10d5%22	https://hypixel.net/styles/hypixel-v2/images/footer/blue-avatar.png	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/hypixel-v2/images/footer/blue-avatar.png	(from https://hypixel.net/)
19:20:11	26523/26523	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Sep%202022%2023:20:11%20GMT	https://hypixel.net/-/index.rss	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/-/index.rss	(from https://hypixel.net/)
19:20:12	615/615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2020%20Sep%202022%2023:20:11%20GMT	https://hypixel.net/search/?type=post	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/search/index4009.html	(from https://hypixel.net/)
19:20:12	615/615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2020%20Sep%202022%2023:20:11%20GMT	https://hypixel.net/account/dismiss-notice	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/account/dismiss-notice	(from https://hypixel.net/)
19:20:12	615/615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2020%20Sep%202022%2023:20:11%20GMT	https://hypixel.net/help/cookies	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/help/cookies	(from https://hypixel.net/)
19:20:12	121366/121366	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:11%20GMT	https://hypixel.net/whats-new/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/whats-new/index.html	(from https://hypixel.net/)
19:20:12	615/615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2020%20Sep%202022%2023:20:11%20GMT	https://hypixel.net/search/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/search/index.html	(from https://hypixel.net/)
19:20:12	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	D:/HypixelCopy/CDT%20Full%20Mirror/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://hypixel.net/)
19:20:12	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%226194f16a-15d84%22	https://hypixel.net/js/vendor/jquery/jquery-3.5.1.min.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/vendor/jquery/jquery-3.5.1.min80af.js	(from https://hypixel.net/)
19:20:13	43704/43704	---MCZ	200	added ('OK')	application/javascript	etag:W/%226194f16a-aab8%22	https://hypixel.net/js/vendor/vendor-compiled.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/vendor/vendor-compiled80af.js	(from https://hypixel.net/)
19:20:13	211947/211947	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262cfe233-33beb%22	https://hypixel.net/js/xf/core-compiled.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/xf/core-compiled80af.js	(from https://hypixel.net/)
19:20:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Sep%202022%2023:20:12%20GMT	https://hypixel.net/threads/4307249/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/4307249/index.html	(from https://hypixel.net/)
19:20:13	93670/93670	---MCZ	200	added ('OK')	application/javascript	etag:W/%226194f16a-16de6%22	https://hypixel.net/js/vue/vue.min.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/vue/vue.min80af.js	(from https://hypixel.net/)
19:20:13	2198/2198	---MCZ	200	added ('OK')	application/javascript	etag:W/%226194f16a-896%22	https://hypixel.net/js/simpleslider/simpleslider.min.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/simpleslider/simpleslider.min80af.js	(from https://hypixel.net/)
19:20:13	917/917	---MCZ	200	added ('OK')	application/javascript	etag:W/%226194f16a-395%22	https://hypixel.net/js/hypixel/news/featured-items.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/hypixel/news/featured-items80af.js	(from https://hypixel.net/)
19:20:14	82180/82180	---MCZ	200	added ('OK')	application/javascript	etag:W/%22626213e2-14104%22	https://hypixel.net/js/xf/lightbox-compiled.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/xf/lightbox-compiled80af.js	(from https://hypixel.net/)
19:20:14	56983/56983	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:19:53%20GMT	https://hypixel.net/?page=3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/index9ba9.html	(from https://hypixel.net/)
19:20:14	3108/3108	---MCZ	200	added ('OK')	application/javascript	etag:W/%226194f16a-c24%22	https://hypixel.net/js/xf/notice.min.js?_v=7447807a	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/xf/notice.min80af.js	(from https://hypixel.net/)
19:20:14	9160/9160	---M-Z	200	added ('OK')	application/javascript	etag:W/%2223c8-mny0Bfm+7QBYkVh9QfdqByCJP/w%22	https://cdn.jsdelivr.net/npm/clipboard@2/dist/clipboard.min.js	D:/HypixelCopy/CDT%20Full%20Mirror/cdn.jsdelivr.net/npm/clipboard@2/dist/clipboard.min.js	(from https://hypixel.net/)
19:20:14	59197/59197	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:13%20GMT	https://hypixel.net/?page=126	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/index4808.html	(from https://hypixel.net/)
19:20:15	774/774	---MCZ	200	added ('OK')	application/javascript	etag:W/%226157ba08-3c1%22	https://hypixel.net/js/hypixel/core/playNow.js	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/js/hypixel/core/playNow.js	(from https://hypixel.net/)
19:20:15	224451/224451	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:14%20GMT	https://hypixel.net/threads/housing-update-functions-global-stats-inventory-layouts-and-more.5071539/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/housing-update-functions-global-stats-inventory-layouts-and-more.5071539/index.html	(from https://hypixel.net/)
19:20:15	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2020%20Sep%202022%2023:20:14%20GMT	https://hypixel.net/hypixel-rules	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/hypixel-rules	(from https://hypixel.net/?page=2)
19:20:15	390347/390347	---M--	200	added ('OK')	image/png	etag:%221662964527%22	https://hypixel.net/attachments/housing-sept-update-png.3090487/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/attachments/housing-sept-update-png.3090487/index.html	(from https://hypixel.net/)
19:20:15	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2020%20Sep%202022%2023:20:15%20GMT	https://hypixel.net/skyblock-rules	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/skyblock-rules	(from https://hypixel.net/?page=2)
19:20:16	164417/164417	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:15%20GMT	https://hypixel.net/members/connorlinfoot.14325/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/members/connorlinfoot.14325/index.html	(from https://hypixel.net/)
19:20:16	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2020%20Sep%202022%2023:20:15%20GMT	https://hypixel.net/forum-rules	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/forum-rules	(from https://hypixel.net/?page=2)
19:20:16	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:16%20GMT	https://hypixel.net/threads/skyblock-patch-0-14-shens-auctions-the-hex-rng-meter-and-more.5074247/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/skyblock-patch-0-14-shens-auctions-the-hex-rng-meter-and-more.5074247/unread	(from https://hypixel.net/?page=2)
19:20:17	253997/253997	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:16%20GMT	https://hypixel.net/threads/in-case-you-missed-it-2.5091203/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/in-case-you-missed-it-2.5091203/index.html	(from https://hypixel.net/)
19:20:17	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:16%20GMT	https://hypixel.net/threads/skywars-update-balancing-qol-a-grim-reaper-and-more.5003770/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/skywars-update-balancing-qol-a-grim-reaper-and-more.5003770/unread	(from https://hypixel.net/?page=2)
19:20:17	228268/228268	---M--	200	added ('OK')	image/png	etag:%221662827478%22	https://hypixel.net/attachments/banner-png.3088835/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/attachments/banner-png.3088835/index.html	(from https://hypixel.net/)
19:20:17	15/15	---M--	200	added ('OK')	application/json	date:Tue,%2020%20Sep%202022%2023:07:39%20GMT	https://hypixel.net/proxy.php?link=https%3A%2F%2Fhypixel.net%2Fthreads%2Fhypixel-tournaments-bed-wars-4v4v4v4.1875811%2F&hash=dea8e9829e4a32ca806bf2ecfcb8c31e	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/proxy97e8.json	(from https://hypixel.net/?page=2)
19:20:18	311728/311728	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:16%20GMT	https://hypixel.net/threads/in-case-you-missed-it.4904005/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/in-case-you-missed-it.4904005/index.html	(from https://hypixel.net/)
19:20:18	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:17%20GMT	https://hypixel.net/threads/hypixel-tournaments-mini-walls.5037905/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/hypixel-tournaments-mini-walls.5037905/unread	(from https://hypixel.net/?page=2)
19:20:18	615/615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2020%20Sep%202022%2023:20:17%20GMT	https://hypixel.net/members/pensul.78899/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/members/pensul.78899/index.html	(from https://hypixel.net/)
19:20:18	205000/205000	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2023:20:17%20GMT	https://hypixel.net/threads/pixel-party-v1-0-release-to-arcade-games.5101268/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/pixel-party-v1-0-release-to-arcade-games.5101268/index.html	(from https://hypixel.net/)
19:20:18	441353/441353	---M--	200	added ('OK')	image/png	etag:%221662481540%22	https://hypixel.net/attachments/pixel-party-update-png.3085559/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/attachments/pixel-party-update-png.3085559/index.html	(from https://hypixel.net/)
19:20:18	15/15	---M--	200	added ('OK')	application/json	date:Tue,%2020%20Sep%202022%2023:07:40%20GMT	https://hypixel.net/proxy.php?link=https%3A%2F%2Fhypixel.net%2Fthreads%2Fadmin-game-jam.4654650%2F&hash=0c2fca3b5e0792304dcc7d7d9975a918	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/proxyc674.json	(from https://hypixel.net/?page=2)
19:20:18	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:18%20GMT	https://hypixel.net/threads/new-ptl-game-dropper.5021136/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/new-ptl-game-dropper.5021136/unread	(from https://hypixel.net/?page=2)
19:20:19	15/15	---M--	200	added ('OK')	application/json	date:Tue,%2020%20Sep%202022%2023:07:41%20GMT	https://hypixel.net/proxy.php?link=https%3A%2F%2Fhypixel.net%2Fforums%2Fserver-bug-reports.35%2F&hash=815c91d31fdcf22aa5781297ebec4d4d	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/proxy3dfb.json	(from https://hypixel.net/?page=2)
19:20:19	29195/29195	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2020%20Sep%202022%2023:20:18%20GMT	https://hypixel.net/members/hypixel-team.377696/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/members/hypixel-team.377696/index.html	(from https://hypixel.net/)
19:20:19	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:18%20GMT	https://hypixel.net/threads/vampirez-update-balances-bug-fixes-and-more.5003802/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/vampirez-update-balances-bug-fixes-and-more.5003802/unread	(from https://hypixel.net/?page=2)
19:20:19	15/15	---M--	200	added ('OK')	application/json	date:Tue,%2020%20Sep%202022%2023:07:41%20GMT	https://hypixel.net/proxy.php?link=https%3A%2F%2Fhypixel.net%2Fthreads%2F4991452%2F&hash=1d7f2084e16ecb939e0c98ae42233554	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/proxycd86.json	(from https://hypixel.net/?page=2)
19:20:19	0/0	---MC-	303	error ('See%20Other')	text/html	date:Tue,%2020%20Sep%202022%2023:20:19%20GMT	https://hypixel.net/threads/bug-fixes-june-2022.4995586/unread	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/bug-fixes-june-2022.4995586/unread	(from https://hypixel.net/?page=2)
19:20:20	615/615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2020%20Sep%202022%2023:20:19%20GMT	https://hypixel.net/threads/skywars-bug-fixes-qol-balancing-update.5077132/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/threads/skywars-bug-fixes-qol-balancing-update.5077132/index.html	(from https://hypixel.net/)
19:20:20	181948/181948	---M--	200	added ('OK')	font/woff2	etag:%226194f16a-2c6bc%22	https://hypixel.net/styles/fonts/fa/fa-duotone-900.woff2?_v=5.15.3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/fonts/fa/fa-duotone-900fcba.woff2	(from https://hypixel.net/css.php?css=public%3Anormalize.css%2Cpublic%3Afa.css%2Cpublic%3Acore.less%2Cpublic%3Aapp.less&s=165&l=1&d=1663687535&k=656105aeb76485459f34efbfe640ea31ad985fab)
19:20:20	372336/372336	---M--	200	added ('OK')	image/png	etag:%221661948392%22	https://hypixel.net/attachments/sw-update-png.3080637/	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/attachments/sw-update-png.3080637/index.html	(from https://hypixel.net/)
19:20:20	258888/258888	---M--	200	added ('OK')	font/woff	etag:%226194f16a-3f348%22	https://hypixel.net/styles/fonts/fa/fa-duotone-900.woff?_v=5.15.3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/fonts/fa/fa-duotone-900fcba.woff	(from https://hypixel.net/css.php?css=public%3Anormalize.css%2Cpublic%3Afa.css%2Cpublic%3Acore.less%2Cpublic%3Aapp.less&s=165&l=1&d=1663687535&k=656105aeb76485459f34efbfe640ea31ad985fab)
19:20:20	184144/184144	---M--	200	added ('OK')	font/woff2	etag:%226194f16a-2cf50%22	https://hypixel.net/styles/fonts/fa/fa-light-300.woff2?_v=5.15.3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/fonts/fa/fa-light-300fcba.woff2	(from https://hypixel.net/css.php?css=public%3Anormalize.css%2Cpublic%3Afa.css%2Cpublic%3Acore.less%2Cpublic%3Aapp.less&s=165&l=1&d=1663687535&k=656105aeb76485459f34efbfe640ea31ad985fab)
19:20:21	245396/245396	---M--	200	added ('OK')	font/woff	etag:%226194f16a-3be94%22	https://hypixel.net/styles/fonts/fa/fa-light-300.woff?_v=5.15.3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/fonts/fa/fa-light-300fcba.woff	(from https://hypixel.net/css.php?css=public%3Anormalize.css%2Cpublic%3Afa.css%2Cpublic%3Acore.less%2Cpublic%3Aapp.less&s=165&l=1&d=1663687535&k=656105aeb76485459f34efbfe640ea31ad985fab)
19:20:21	224592/224592	---M--	200	added ('OK')	font/woff	etag:%226194f16a-36d50%22	https://hypixel.net/styles/fonts/fa/fa-regular-400.woff?_v=5.15.3	D:/HypixelCopy/CDT%20Full%20Mirror/hypixel.net/styles/fonts/fa/fa-regular-400fcba.woff	(from https://hypixel.net/css.php?css=public%3Anormalize.css%2Cpublic%3Afa.css%2Cpublic%3Acore.less%2Cpublic%3Aapp.less&s=165&l=1&d=1663687535&k=656105aeb76485459f34efbfe640ea31ad985fab)
